10.0.0.4	2024.12.11 10:01:14.233	0.09112640546843727
10.0.0.3	2024.12.11 10:01:14.302	0.11517555053893652
10.0.0.2	2024.12.11 10:01:14.332	0.07997865447102193
10.0.0.5	2024.12.11 10:01:14.505	0.4705065230448701
10.0.0.1	2024.12.11 10:01:14.593	50.0
10.0.0.3	2024.12.11 10:01:15.248	0.09848940304041294
10.0.0.4	2024.12.11 10:01:15.253	0.24848421818147015
10.0.0.2	2024.12.11 10:01:15.282	0.053785805388321783
10.0.0.1	2024.12.11 10:01:15.571	50.0
10.0.0.5	2024.12.11 10:01:15.586	0.28132617853324393
10.0.0.3	2024.12.11 10:01:16.194	0.1479525229374413
10.0.0.2	2024.12.11 10:01:16.232	0.1375324716291546
10.0.0.4	2024.12.11 10:01:16.273	0.18737197546989054
10.0.0.1	2024.12.11 10:01:16.549	50.0
10.0.0.5	2024.12.11 10:01:16.667	0.293711514467199
10.0.0.3	2024.12.11 10:01:17.140	0.3186433251850609
10.0.0.2	2024.12.11 10:01:17.182	0.3293572158326974
10.0.0.4	2024.12.11 10:01:17.293	0.3703263409420714
10.0.0.1	2024.12.11 10:01:17.527	50.0
10.0.0.5	2024.12.11 10:01:17.748	0.7626478987398799
10.0.0.3	2024.12.11 10:01:18.086	0.608379208579823
10.0.0.2	2024.12.11 10:01:18.132	0.5881188780869085
10.0.0.4	2024.12.11 10:01:18.313	0.8449191511644061
10.0.0.1	2024.12.11 10:01:18.505	50.0
10.0.0.5	2024.12.11 10:01:18.829	1.3699639202604752
10.0.0.3	2024.12.11 10:01:19.032	0.9949088982480347
10.0.0.2	2024.12.11 10:01:19.082	1.0908840586204451
10.0.0.4	2024.12.11 10:01:19.333	1.1368694836752677
10.0.0.1	2024.12.11 10:01:19.483	50.0
10.0.0.5	2024.12.11 10:01:19.910	1.2451465014692304
10.0.0.3	2024.12.11 10:01:19.978	1.5351104761345848
10.0.0.2	2024.12.11 10:01:20.032	1.5557026095375601
10.0.0.4	2024.12.11 10:01:20.353	1.6801063961432354
10.0.0.1	2024.12.11 10:01:20.461	50.0
10.0.0.3	2024.12.11 10:01:20.924	2.014140413247187
10.0.0.2	2024.12.11 10:01:20.982	2.094683802000172
10.0.0.5	2024.12.11 10:01:20.991	1.706209140564955
10.0.0.4	2024.12.11 10:01:21.373	2.3083856102449736
10.0.0.1	2024.12.11 10:01:21.439	50.0
10.0.0.3	2024.12.11 10:01:21.870	2.4390175829929115
10.0.0.2	2024.12.11 10:01:21.932	2.75221397963602
10.0.0.5	2024.12.11 10:01:22.072	2.4695342879794016
10.0.0.4	2024.12.11 10:01:22.393	3.005613143217369
10.0.0.1	2024.12.11 10:01:22.417	50.0
10.0.0.3	2024.12.11 10:01:22.816	3.263177210534395
10.0.0.2	2024.12.11 10:01:22.882	3.1965675248850802
10.0.0.5	2024.12.11 10:01:23.153	3.559370974200056
10.0.0.1	2024.12.11 10:01:23.395	50.0
10.0.0.4	2024.12.11 10:01:23.413	3.753928834090938
10.0.0.3	2024.12.11 10:01:23.762	3.688752650720481
10.0.0.2	2024.12.11 10:01:23.832	4.077044700567436
10.0.0.5	2024.12.11 10:01:24.234	4.380371914521042
10.0.0.1	2024.12.11 10:01:24.373	50.0
10.0.0.4	2024.12.11 10:01:24.433	4.534163849073352
10.0.0.3	2024.12.11 10:01:24.708	4.916688266690349
10.0.0.2	2024.12.11 10:01:24.782	4.430631332645667
10.0.0.5	2024.12.11 10:01:25.315	5.219195759399164
10.0.0.1	2024.12.11 10:01:25.351	50.0
10.0.0.4	2024.12.11 10:01:25.453	5.118239870518208
10.0.0.3	2024.12.11 10:01:25.654	5.164247708035666
10.0.0.2	2024.12.11 10:01:25.732	5.478158326399084
10.0.0.1	2024.12.11 10:01:26.329	50.0
10.0.0.5	2024.12.11 10:01:26.396	6.051714684938321
10.0.0.4	2024.12.11 10:01:26.473	6.10757806223465
10.0.0.3	2024.12.11 10:01:26.600	5.890764183886902
10.0.0.2	2024.12.11 10:01:26.682	5.96326518778158
10.0.0.1	2024.12.11 10:01:27.307	50.0
10.0.0.5	2024.12.11 10:01:27.477	6.853982221151739
10.0.0.4	2024.12.11 10:01:27.493	7.065720967005522
10.0.0.3	2024.12.11 10:01:27.546	6.785496065594565
10.0.0.2	2024.12.11 10:01:27.632	6.5485597151531785
10.0.0.1	2024.12.11 10:01:28.285	50.0
10.0.0.3	2024.12.11 10:01:28.492	7.861807015232966
10.0.0.4	2024.12.11 10:01:28.513	7.364932539241608
10.0.0.5	2024.12.11 10:01:28.558	7.602922045222046
10.0.0.2	2024.12.11 10:01:28.582	8.02908607763068
10.0.0.1	2024.12.11 10:01:29.263	50.0
10.0.0.3	2024.12.11 10:01:29.438	8.16974824194479
10.0.0.2	2024.12.11 10:01:29.532	8.790762464551186
10.0.0.4	2024.12.11 10:01:29.533	8.179431044346698
10.0.0.5	2024.12.11 10:01:29.639	8.276991745957346
10.0.0.1	2024.12.11 10:01:30.241	50.0
10.0.0.3	2024.12.11 10:01:30.384	8.970486660329069
10.0.0.2	2024.12.11 10:01:30.482	9.2256397388122
10.0.0.4	2024.12.11 10:01:30.553	8.551473403392492
10.0.0.5	2024.12.11 10:01:30.720	8.856802467005565
10.0.0.1	2024.12.11 10:01:31.219	50.0
10.0.0.3	2024.12.11 10:01:31.330	9.6095195787075
10.0.0.2	2024.12.11 10:01:31.432	9.674953012684758
10.0.0.4	2024.12.11 10:01:31.573	9.791555798020438
10.0.0.5	2024.12.11 10:01:31.801	9.325676605487462
10.0.0.1	2024.12.11 10:01:32.197	50.0
10.0.0.3	2024.12.11 10:01:32.276	8.895959461675266
10.0.0.2	2024.12.11 10:01:32.382	9.29556722011368
10.0.0.4	2024.12.11 10:01:32.593	9.506060823326997
10.0.0.5	2024.12.11 10:01:32.882	9.670127524474676
10.0.0.1	2024.12.11 10:01:33.175	50.0
10.0.0.3	2024.12.11 10:01:33.222	8.91544487714027
10.0.0.2	2024.12.11 10:01:33.332	9.193192485033023
10.0.0.4	2024.12.11 10:01:33.613	9.187871441210845
10.0.0.5	2024.12.11 10:01:33.963	9.88024748092328
10.0.0.1	2024.12.11 10:01:34.153	50.0
10.0.0.3	2024.12.11 10:01:34.168	9.387411320524116
10.0.0.2	2024.12.11 10:01:34.282	8.95545850046656
10.0.0.4	2024.12.11 10:01:34.633	9.64460784820917
10.0.0.5	2024.12.11 10:01:35.044	9.949992610752393
10.0.0.3	2024.12.11 10:01:35.114	9.671281876760142
10.0.0.1	2024.12.11 10:01:35.131	50.0
10.0.0.2	2024.12.11 10:01:35.232	9.368963064322953
10.0.0.4	2024.12.11 10:01:35.653	9.822732601191596
10.0.0.3	2024.12.11 10:01:36.060	9.363372348660663
10.0.0.1	2024.12.11 10:01:36.109	50.0
10.0.0.5	2024.12.11 10:01:36.125	9.877356773792773
10.0.0.2	2024.12.11 10:01:36.182	9.103465876865947
10.0.0.4	2024.12.11 10:01:36.673	9.389491046374296
10.0.0.3	2024.12.11 10:01:37.006	9.200579575090314
10.0.0.1	2024.12.11 10:01:37.087	50.0
10.0.0.2	2024.12.11 10:01:37.132	8.874205781896713
10.0.0.5	2024.12.11 10:01:37.206	9.664429258151102
10.0.0.4	2024.12.11 10:01:37.693	9.857942012776869
10.0.0.3	2024.12.11 10:01:37.952	8.730555181395674
10.0.0.1	2024.12.11 10:01:38.065	50.0
10.0.0.2	2024.12.11 10:01:38.082	8.579103854432896
10.0.0.5	2024.12.11 10:01:38.287	9.317334684188868
10.0.0.4	2024.12.11 10:01:38.713	8.613396202788048
10.0.0.3	2024.12.11 10:01:38.898	9.262403113577555
10.0.0.2	2024.12.11 10:01:39.032	8.73367358611169
10.0.0.1	2024.12.11 10:01:39.043	50.0
10.0.0.5	2024.12.11 10:01:39.368	8.846056836710202
10.0.0.4	2024.12.11 10:01:39.733	8.556900406902134
10.0.0.3	2024.12.11 10:01:39.844	8.196712245653341
10.0.0.2	2024.12.11 10:01:39.982	8.453642090717446
10.0.0.1	2024.12.11 10:01:40.021	50.0
10.0.0.5	2024.12.11 10:01:40.449	8.264151492627672
10.0.0.4	2024.12.11 10:01:40.753	8.146380455082683
10.0.0.3	2024.12.11 10:01:40.790	8.663508711730666
10.0.0.2	2024.12.11 10:01:40.932	8.331996513332777
10.0.0.1	2024.12.11 10:01:40.999	50.0
10.0.0.5	2024.12.11 10:01:41.530	7.588356504294819
10.0.0.3	2024.12.11 10:01:41.736	8.032356454536695
10.0.0.4	2024.12.11 10:01:41.773	7.489989680933641
10.0.0.2	2024.12.11 10:01:41.882	6.8004548982906465
10.0.0.1	2024.12.11 10:01:41.977	50.0
10.0.0.5	2024.12.11 10:01:42.611	6.838110354019859
10.0.0.3	2024.12.11 10:01:42.682	6.204316501779674
10.0.0.4	2024.12.11 10:01:42.793	6.363589041718782
10.0.0.2	2024.12.11 10:01:42.832	6.3705730724314025
10.0.0.1	2024.12.11 10:01:42.955	50.0
10.0.0.3	2024.12.11 10:01:43.628	6.009845602970973
10.0.0.5	2024.12.11 10:01:43.692	6.034993027997838
10.0.0.2	2024.12.11 10:01:43.782	5.86215584973971
10.0.0.4	2024.12.11 10:01:43.813	5.721330227367293
10.0.0.1	2024.12.11 10:01:43.933	50.0
10.0.0.3	2024.12.11 10:01:44.574	5.037346851193845
10.0.0.2	2024.12.11 10:01:44.732	5.387725311812537
10.0.0.5	2024.12.11 10:01:44.773	5.202105292293627
10.0.0.4	2024.12.11 10:01:44.833	5.151512653950765
10.0.0.1	2024.12.11 10:01:44.911	50.0
10.0.0.3	2024.12.11 10:01:45.520	4.988666824576758
10.0.0.2	2024.12.11 10:01:45.682	4.24473749944514
10.0.0.4	2024.12.11 10:01:45.853	4.364175320508503
10.0.0.5	2024.12.11 10:01:45.854	4.363404225303345
10.0.0.1	2024.12.11 10:01:45.889	50.0
10.0.0.3	2024.12.11 10:01:46.466	3.8240165505661454
10.0.0.2	2024.12.11 10:01:46.632	3.706059487462127
10.0.0.1	2024.12.11 10:01:46.867	50.0
10.0.0.4	2024.12.11 10:01:46.873	3.5891546507736205
10.0.0.5	2024.12.11 10:01:46.935	3.5430141193553206
10.0.0.3	2024.12.11 10:01:47.412	3.026222153056388
10.0.0.2	2024.12.11 10:01:47.582	3.3191798835192565
10.0.0.1	2024.12.11 10:01:47.845	50.0
10.0.0.4	2024.12.11 10:01:47.893	2.8502741560154745
10.0.0.5	2024.12.11 10:01:48.016	2.9358922970867773
10.0.0.3	2024.12.11 10:01:48.358	2.492672220397939
10.0.0.2	2024.12.11 10:01:48.532	2.4296510655550283
10.0.0.1	2024.12.11 10:01:48.823	50.0
10.0.0.4	2024.12.11 10:01:48.913	2.166460978306772
10.0.0.5	2024.12.11 10:01:49.097	2.1182648984044223
10.0.0.3	2024.12.11 10:01:49.304	2.044236283061968
10.0.0.2	2024.12.11 10:01:49.482	1.8211843052661718
10.0.0.1	2024.12.11 10:01:49.801	50.0
10.0.0.4	2024.12.11 10:01:49.933	1.5552316568680444
10.0.0.5	2024.12.11 10:01:50.178	1.0510827744563127
10.0.0.3	2024.12.11 10:01:50.250	1.4095998377966819
10.0.0.2	2024.12.11 10:01:50.432	1.2876131474985395
10.0.0.1	2024.12.11 10:01:50.779	50.0
10.0.0.4	2024.12.11 10:01:50.953	1.032243424889165
10.0.0.3	2024.12.11 10:01:51.196	0.9221908644002967
10.0.0.5	2024.12.11 10:01:51.259	0.660353330280161
10.0.0.2	2024.12.11 10:01:51.382	0.8375440979551848
10.0.0.1	2024.12.11 10:01:51.757	50.0
10.0.0.4	2024.12.11 10:01:51.973	0.5373704506282694
10.0.0.3	2024.12.11 10:01:52.142	0.5516892938465237
10.0.0.2	2024.12.11 10:01:52.332	0.4888738069062155
10.0.0.5	2024.12.11 10:01:52.340	0.3726874792907638
10.0.0.1	2024.12.11 10:01:52.735	50.0
10.0.0.4	2024.12.11 10:01:52.993	0.06743674813829018
10.0.0.3	2024.12.11 10:01:53.088	0.2792310073524238
10.0.0.2	2024.12.11 10:01:53.282	0.2360576952714517
10.0.0.5	2024.12.11 10:01:53.421	0.6625699425972831
10.0.0.1	2024.12.11 10:01:53.713	50.0
10.0.0.4	2024.12.11 10:01:54.013	0.27295813633281074
10.0.0.3	2024.12.11 10:01:54.034	0.12457866320460956
10.0.0.2	2024.12.11 10:01:54.232	0.08912974120610873
10.0.0.5	2024.12.11 10:01:54.502	0.027168752577990923
10.0.0.1	2024.12.11 10:01:54.691	50.0
10.0.0.3	2024.12.11 10:01:54.980	0.06783107020622456
